ID,Nombre,HSV_Colores_Dominantes,Tonalidad_Recomendada
21,and_2.png,"(10.441131731064612, 1.2048987731074572, 59.33531260535278) | (12.153622805871036, 6.280045088352974, 26.917502846760126) | (11.24247692924872, 2.617108335054347, 35.088643662914606) | (11.688686043716189, 1.6459489807214, 46.80787274796657) | (11.696750902530672, 1.00648583834472, 72.43453085932364)",mestizo
22,and_3.png,"(32.87832818907954, 51.2378007871789, 88.98359125237829) | (204.32814212239828, 95.33147562642587, 37.789688388643235) | (207.4193132485012, 93.59661456937619, 30.9379956095156) | (32.51862555952934, 57.471800855698206, 66.72698162038866) | (190.67164179104464, 8.756037873643466, 69.24762665247094)",claro
23,and_4.png,"(247.32616529230145, 32.5464652579449, 17.050186286861692) | (5.858446909243873, 68.75343377688677, 79.85323141409881) | (357.5587775090934, 64.15834355501623, 46.335372146291114) | (179.48494941243047, 24.673804336871076, 41.98119118175937) | (9.816920408559353, 4.454947946247937, 67.66243051459426)",claro
24,angel.png,"(39.345542242278974, 17.956218057337267, 14.168138802921625) | (42.978122794634686, 1.7628364623390593, 69.07272869307094) | (42.589347795857606, 3.5182566747068473, 48.2367101303912) | (40.28545213579367, 67.58612769866791, 85.65807593940589) | (41.079514905311605, 7.388443942239474, 29.239982318416903)",mestizo
25,angels.png,"(244.05384813746846, 81.7279805341141, 26.488890298637653) | (263.2299948252351, 6.983566918320862, 68.8788567937273) | (245.00404941719876, 74.5216212786695, 33.12310928154031) | (242.60172239257025, 90.756452454755, 18.941562347493367) | (246.2978084791772, 24.845234766111236, 47.0828331332533)",claro
26,angel_1.png,"(14.865346594319858, 60.92938850444873, 96.06859522913163) | (256.21001773591865, 6.093468462173402, 48.77404403244492) | (220.67812831989673, 26.24402300457766, 87.79396144587203) | (4.334418162977207, 97.10701944745833, 88.7568265934152) | (217.43163519855432, 9.686277877982592, 23.926856936178638)",claro
27,angel_10.png,"(345.8006778225074, 4.0182143161121155, 16.221990952881516) | (337.1207289293613, 0.3730598127903773, 48.93664358638471) | (336.107594936699, 0.4276366982657805, 73.0850827089978) | (338.73417721518973, 0.7994742514912273, 35.90855656765333) | (336.36139224880833, 0.48571743738806006, 61.38668079844551)",claro
28,angel_11.png,"(352.3987562092302, 78.35581399778484, 88.68802413272967) | (244.32653061223783, 26.235424764013217, 4.23099834713517) | (197.3032519981402, 9.875506888674519, 52.24053014808149) | (199.26224391351397, 19.4811404628078, 80.41838462193903) | (330.5040317143549, 12.464075992511138, 26.007098336436705)",claro
29,angel_12.png,"(356.128056919519, 78.91394296318742, 76.86019803421249) | (299.1164845384251, 14.865378633392352, 4.604196338348632) | (199.26108056688716, 12.987736375524516, 72.47473137861942) | (210.0649194517918, 6.169936579757359, 35.84313725490196) | (350.5150110734529, 79.26641173507943, 92.54400215923452)",claro
30,angel_2.png,"(248.91315303208484, 8.747122495959383, 13.194902219292468) | (248.63508322662156, 0.6189747052537694, 69.86859810289542) | (248.66285119665577, 0.959069871882656, 50.18468434628001) | (248.5766349463638, 8.032200357794284, 1.5531189933143925) | (248.6422928532082, 1.9402697769919468, 30.214496125283386)",claro
31,angel_3.png,"(352.36921577263877, 78.36693984500684, 88.77871217563057) | (264.51310029817034, 22.604792565929237, 3.940385376052538) | (199.36933339249413, 19.158504217396743, 80.49251495867836) | (339.3012371993886, 14.455563593494572, 26.776072423023617) | (195.15610400489686, 6.769158964113858, 51.937109910399734)",claro
32,angel_4.png,"(15.099683244253171, 60.708818876822, 95.6258485927116) | (267.1584066697541, 5.447125583703221, 47.77673979427837) | (218.6845844186565, 11.18371832813725, 24.11520426100583) | (4.168184386320539, 96.58948186158419, 87.99744352990622) | (220.5125567907201, 25.94474484114631, 87.14082155376634)",claro
33,angel_5.png,"(201.5249036571432, 50.71717217875891, 85.95455016373703) | (200.7738603856301, 10.15461865949376, 52.24911175829972) | (54.32232720882388, 97.57884595193137, 93.44725912143603) | (221.92715855838335, 67.93815113698717, 53.2682797030838) | (216.63407172708523, 8.656842762358199, 20.495381543620816)",claro
34,angel_6.png,"(351.58347395889086, 77.74041008987314, 92.28970785101298) | (201.21034954596328, 11.93095805835621, 37.7655092527721) | (198.00145204937093, 17.126611754599107, 75.87102491807745) | (268.89825960282354, 20.799579001088397, 5.8981545928254056) | (356.47527697226565, 77.49510537685076, 74.6425618748597)",claro
35,angel_7.png,"(182.10703969361577, 29.943535768778478, 67.8180919426594) | (199.62973727046833, 31.122125942952994, 2.9166551248827495) | (199.03460512804602, 56.12319010639052, 39.493297635802996) | (195.5191178554216, 38.3054773743772, 87.84423749459668) | (182.14791963605825, 34.33246525159285, 51.27236170541835)",claro
36,angel_8.png,"(223.8371924322354, 71.94303239460794, 56.95362228103647) | (1.5726119471093791, 56.777891032878735, 86.25284600297675) | (279.59006528319776, 28.0831668971168, 50.44563279857397) | (271.66753899298635, 11.674915979223947, 75.32449599558133) | (224.1953312959229, 74.47006839779674, 32.3294587295996)",claro
37,angel_9.png,"(35.69533738548177, 80.72560634259303, 93.6291275849214) | (9.351039285302154, 76.81836758642444, 7.139687464789968) | (21.023567655424635, 59.1015886103562, 45.06755416057867) | (350.3259847756654, 79.30937029875673, 91.70588448956937) | (359.1178937223279, 39.866115590199406, 84.35455278001612)",moreno
38,animal's.png,"(15.348441304065807, 58.4095586859387, 5.122906764493012) | (22.131277157936083, 17.635603714063226, 71.89236892047617) | (27.19597081855365, 7.858514135437317, 41.1132194813409) | (7.337193882905262, 60.38639550464975, 32.067118160623984) | (2.6250919066781853, 64.32704893490288, 72.14993693383782)",mestizo
39,animal.png,"(344.7639857340855, 42.25412366999301, 82.44757408550903) | (228.1730574177736, 75.2713267900737, 37.588062997262156) | (231.60219361118112, 69.86847660352504, 93.27247579529822) | (331.86441671551796, 62.82951161248905, 66.88892115069048) | (41.92924282215148, 61.97982191942636, 90.05612817074774)",claro
40,animal_1.png,"(40.10508463303514, 66.56263142749629, 93.24458204334366) | (11.398695517134309, 61.46435207575025, 74.15964701163257) | (12.322593741843791, 37.3136104919168, 92.21573616724042) | (10.885596140592696, 49.593061756349734, 82.69387034092917) | (41.195210122006316, 83.11346885122764, 92.47232472324724)",moreno
41,ant.png,"(0.0, 0.0, 1.7305010486554016) | (0.0, 0.0, 68.982603887542) | (0.0, 0.0, 28.137468495023292) | (0.0, 0.0, 48.57040181479237) | (0.0, 0.0, 11.592875318066154)",mestizo
42,ant_1.png,"(43.244440098346146, 28.640588303546043, 76.75434151734292) | (2.7599183314481546, 60.65661348681793, 2.3669077773278118) | (45.13255058987767, 42.99162149588652, 67.71830176529586) | (42.8418720186972, 46.9699196477578, 48.228640035874164) | (40.58226812386763, 71.16425536971576, 24.47236217438403)",mestizo
43,ant_2.png,"(16.670293342260518, 76.817135479078, 71.15766332456504) | (22.292875157629307, 96.05172015700812, 26.94520513016653) | (31.148409668398997, 37.974180253348635, 82.06742869649122) | (50.46591318119647, 34.34600178517118, 53.600911807778196) | (27.05775440987942, 69.07685294513283, 44.227626153706304)",mestizo
44,ant_3.png,"(11.1262004801921, 12.996460297803015, 53.33697404691318) | (10.63091355638722, 22.117636582216154, 33.693385540903364) | (10.373610613122281, 8.105578870275826, 77.41531954147119) | (11.199960462588168, 10.358826811924335, 65.69501900245514) | (9.94907747329545, 16.833925417349498, 42.54172603297375)",mestizo
45,ant_4.png,"(44.008837023907375, 45.855654226596734, 69.58254182158647) | (34.03311783511961, 12.284426893056596, 15.810691843274677) | (40.655682465746644, 52.17983756906938, 34.38364872133392) | (42.46262795564932, 44.66854948875695, 52.64115222516259) | (42.417994474105654, 30.642260819193574, 77.36928617600876)",mestizo
46,apple.png,"(0.0, 0.0, 11.495978610614747) | (0.0, 0.0, 70.28082668785362) | (0.0, 0.0, 52.756735392925336) | (0.0, 0.0, 21.437385620915034) | (0.0, 0.0, 36.37610689437069)",mestizo
47,apple_1.png,"(35.90586870036348, 62.2012897204017, 89.73783468261853) | (24.31053121688097, 24.752546073061335, 17.57785467128088) | (352.1929074509208, 68.85832767897332, 77.90663768985718) | (57.665816462652934, 55.151204812185895, 53.969410282338174) | (36.96347033505942, 49.45060598539065, 90.4374452400385)",moreno
48,aquas.png,"(329.99999999999613, 0.5788216844281495, 36.87247016769174) | (329.9999999999871, 0.18637462840598515, 69.27891156462583) | (329.9999999999962, 0.3356160291952698, 52.36502722916576) | (330.00000000000045, 0.8890136627364511, 21.897260537134514) | (329.99999999990536, 0.7099331479608865, 8.676213941073746)",claro
49,aquas_1.png,"(41.78450919824658, 43.932768977120425, 66.0817763336041) | (39.48200619002608, 28.43062898546448, 78.08981657178997) | (43.88604875852439, 53.288357225155124, 65.94591773386293) | (42.91468664025172, 34.2964591581979, 70.44861091232924) | (40.92864125122187, 23.57432556996247, 82.07805308618623)",mestizo
50,archer.png,"(224.05520459614402, 71.24560112029026, 56.56758514857214) | (2.1014945550722297, 57.97857544175245, 86.59271079191693) | (317.80458152034817, 10.769649545349665, 73.14456373809163) | (221.8713932399008, 62.28977841682354, 13.155325868504253) | (297.1016192323304, 26.561479804242218, 47.30278816729004)",moreno
51,aris.png,"(207.58685979361988, 92.47417281351315, 30.735184006214244) | (32.82451393838074, 51.47912124377544, 88.24132571393287) | (32.1947681141747, 57.92131054908235, 62.9930344594803) | (196.52180496668652, 11.046803385634329, 70.72072871380827) | (204.39222493921906, 96.0843510168741, 37.60910336015698)",claro
52,aris_1.png,"(26.42116143345142, 55.798757886296755, 49.69312502184477) | (26.5485714285714, 15.073212747631326, 77.46024685866783) | (26.545342760528694, 18.243099251881496, 66.59719887955183) | (26.59044666214515, 25.013026355649803, 56.38108902097424) | (26.458918615205057, 34.978154716011325, 47.035358114233915)",mestizo
53,arrow.png,"(7.396148477892153, 21.803211778597174, 90.03064657815885) | (5.895087427143634, 5.888024578376246, 34.627507568684045) | (355.31900028581407, 35.78092153854897, 58.39554095749975) | (3.543401436150291, 34.620633680033635, 77.9533325131666) | (5.162087063922256, 7.510434379349756, 19.269751197098394)",moreno
54,arrows.png,"(35.21387602791843, 39.59667268647718, 18.693606138107405) | (42.9612487380601, 40.80785417300478, 54.90056892322147) | (40.97355852426113, 50.79906468116526, 37.74194618625791) | (43.02393701375035, 24.395228277145897, 77.20535526038373) | (44.018544403473605, 38.748201756213255, 68.38226914697503)",mestizo
55,arrow_1.png,"(31.130778467080276, 42.22257898250098, 50.15638243770133) | (30.968207479094986, 24.381636412559683, 59.83034055727553) | (30.69625957638579, 15.893366184875878, 78.78008181689943) | (30.621752650995838, 19.39724775110622, 69.45600270632477) | (30.945114048730005, 32.82851292778695, 52.321127126347214)",mestizo
56,arrow_2.png,"(179.00932806599178, 29.896539793287992, 76.08885633836302) | (16.01936025430918, 16.266334315277504, 19.915296894798047) | (175.6182151416887, 9.485536996670128, 41.89187675070029) | (174.25951764002394, 8.313861960394382, 56.411694594405105) | (175.20497687031434, 10.419679215490802, 28.985402514814297)",mestizo
57,arrow_3.png,"(249.7911148111707, 16.39082603329099, 68.84779901071134) | (249.74539561843613, 29.345355945843338, 40.51219354061888) | (249.67171629632196, 21.11175758108014, 52.302701461258) | (249.69515988552916, 35.295064848881275, 30.04405350925421) | (249.5595987077026, 10.110891429553872, 79.26951840684146)",claro
58,arrow_4.png,"(40.78200155159048, 27.144715660214796, 64.91031424188573) | (202.3691189470607, 29.946662134690015, 21.43823546928152) | (43.2190299660181, 11.99466409752843, 74.5874982726058) | (201.6658097686375, 11.294131310003044, 35.48229799800831) | (39.68322813665912, 48.487351579410365, 62.383370898200006)",mestizo
59,asian.png,"(22.572897752414814, 13.247103958344692, 39.858364301036275) | (32.39616309991114, 13.602276519623373, 68.0804542100917) | (20.573684582789443, 80.61201570210244, 84.65907511829809) | (358.46294409108464, 89.55798506510217, 56.03140781668648) | (11.168393895667945, 34.642564096091036, 16.218800352969836)",mestizo
60,astronaut.png,"(239.60237796259491, 93.06111208286164, 22.12604848760775) | (214.75427003298176, 25.758145925516885, 79.46779395018126) | (233.15295566132642, 37.78515735069131, 33.8172620646432) | (38.34925496201207, 40.962407901529964, 75.74548179010647) | (227.74004965163817, 26.183480419266875, 55.362391395040866)",claro
61,baby.png,"(47.14285714285714, 13.65853658536586, 80.3921568627451) | (44.65116279069771, 13.149847094801212, 64.11764705882352) | (47.462686567164155, 12.384473197781888, 70.71895424836602) | (36.111111111111136, 11.134020618556702, 76.07843137254902) | (34.6788990825688, 9.075770191507074, 78.49673202614379)",moreno
62,baby_1.png,"(44.58244111349038, 24.893390191897655, 81.74291938997821) | (42.42825607064019, 36.46364368124497, 69.5985060690943) | (44.563552833078084, 25.557729941291583, 71.56862745098039) | (46.20087336244542, 48.2782853127196, 65.65167243367935) | (44.249999999999986, 32.69118505545826, 79.03114186851211)",moreno
63,baby_2.png,"(150.00000000000045, 1.1739398353033499, 62.42546956360571) | (150.0, 0.9430409214518164, 74.87997690582463) | (150.00000000000045, 1.24102299243151, 58.82075279091231) | (150.00000000000387, 1.2858917387693858, 60.40905271457993) | (149.99999999999858, 1.0292868964524189, 67.68261204133915)",claro
64,baby_3.png,"(0.0, 0.0, 16.188972233188593) | (0.0, 0.0, 54.10611303344868) | (0.0, 0.0, 33.746130030959755) | (0.0, 0.0, 70.81057422969184) | (0.0, 0.0, 5.473559120617965)",mestizo
65,balance.png,"(0.0, 0.0, 40.841118570333165) | (0.0, 0.0, 14.116949684438037) | (0.0, 0.0, 71.25456095481675) | (0.0, 0.0, 25.962580637330788) | (0.0, 0.0, 55.9325803775718)",mestizo
66,balance_1.png,"(19.363636363636466, 25.51194692652058, 36.50570186233491) | (33.353733696437615, 24.49256131038847, 83.5254045125573) | (355.21990483390465, 26.842136675619066, 19.439610163591993) | (276.3478051562532, 28.838504255458204, 18.166055699132524) | (27.406412368520996, 19.396498748850863, 61.933077578857635)",claro
67,balance_2.png,"(329.99999999999386, 0.2792526547786932, 58.58948256571105) | (329.9999999999991, 0.6163547599674144, 30.028709303035868) | (330.0, 0.37683933484865667, 44.372781261404725) | (329.9999999999937, 1.05977464080772, 14.955208920628971) | (329.9999999999976, 0.19483977151712267, 72.01045751633987)",claro
68,balance_3.png,"(7.407686316206156, 21.56268158143955, 89.98097229881844) | (350.8047822635466, 44.0801776492448, 59.40284490549741) | (9.557886351542342, 8.713054543347209, 20.084921496987796) | (4.419246070809875, 39.10991354044349, 80.05444103532334) | (359.57943106368873, 16.416336106733887, 69.35412717941897)",moreno
69,balance_4.png,"(45.47938210136582, 19.81527443214876, 33.814357541368416) | (49.38719701678058, 35.38925492189486, 77.82126623685362) | (47.97404217172694, 20.88056968463885, 58.69217358075994) | (45.83497517534867, 19.012681114179973, 44.688249801912804) | (35.45105566218771, 1.438167096061813, 70.38746134291866)",mestizo
70,balance_5.png,"(16.217231301123434, 97.2830762762735, 24.724314100554633) | (16.901435441337384, 79.17943763887905, 73.30750264177499) | (44.39204052503418, 38.307074120452164, 54.79105722576625) | (29.580241345493405, 45.594176180348136, 84.71347836655316) | (24.644984332267548, 71.73203081657053, 44.32133034209163)",mestizo
71,balance_6.png,"(0.0, 0.0, 31.912180333480052) | (0.0, 0.0, 15.556610804429416) | (0.0, 0.0, 69.71570050371372) | (0.0, 0.0, 1.517678091972274) | (0.0, 0.0, 50.15027613112427)",mestizo
72,ball.png,"(207.89260573990015, 6.845029681444753, 75.96901931685292) | (31.446900097986, 41.97370294273112, 24.35031766717357) | (32.40845437940326, 15.862657012296113, 54.97659953730043) | (30.25262869368642, 37.896926730319585, 46.38546476611113) | (33.341755399145796, 10.64169399874952, 68.41852452075395)",claro
73,bear's.png,"(30.975086027409002, 24.91214194881677, 59.46024076981921) | (30.899770344836682, 32.38094692250534, 52.07717032203424) | (30.586033397341122, 15.720031790832723, 78.40460961568228) | (30.942474077009678, 19.792099369355522, 68.58033637635901) | (31.119823482327437, 41.69634583884106, 50.02990747631988)",mestizo
74,bear's_1.png,"(0.0, 0.0, 13.06219230269219) | (0.0, 0.0, 48.619942695387905) | (0.0, 0.0, 68.86429659438478) | (0.0, 0.0, 0.9908779838464457) | (0.0, 0.0, 29.654663147310167)",mestizo
75,bear.png,"(349.6704266277847, 42.410051845110715, 63.10213880503019) | (358.52313611888144, 32.37233681576163, 41.14239432160402) | (6.481445886991994, 34.252909489924875, 89.0092489826119) | (8.314307028053305, 35.13178447510879, 73.10897303673283) | (4.276402636026282, 23.805226739443274, 20.283254713471344)",claro
76,bear_1.png,"(0.0, 0.0, 69.94690927218339) | (0.0, 0.0, 16.567968717150958) | (0.0, 0.0, 51.63554868383036) | (0.0, 0.0, 2.808130546418017) | (0.0, 0.0, 33.38351781480059)",mestizo
77,beetle.png,"(35.66929133858267, 13.307719175689837, 56.847853065276745) | (34.39024390243902, 11.562867215041127, 66.74509803921569) | (40.75619295958279, 14.98729889923793, 50.59482616576042) | (31.983805668016057, 9.80288397936233, 76.00804424333836) | (37.37875288683597, 16.14316338894586, 44.760116812682526)",mestizo
78,beetle_1.png,"(35.144508670520224, 13.420099982761588, 56.872549019607845) | (33.905146316851635, 11.635552424562626, 66.8) | (40.01712328767124, 15.092389197570743, 50.58169934640523) | (31.693548387096822, 9.838667019307042, 76.03821015585721) | (36.92037470726001, 16.269765669651353, 44.748508098891726)",mestizo
79,bird.png,"(177.13728314759675, 74.06052315516287, 55.597423627663154) | (344.78760650002823, 78.26119115051958, 61.384272388755015) | (13.640184207136402, 74.54177422687398, 88.2183523361129) | (230.8660252319259, 38.05550431596061, 20.199749358436435) | (78.45884714654457, 10.359056524739815, 64.76141920382207)",claro
80,birds.png,"(226.60798651271475, 3.892621410244488, 71.99207079516361) | (205.27905281124265, 50.27712110640199, 20.138017236949924) | (0.43926531992724005, 66.68579052658319, 86.79854568090187) | (204.7891994666771, 54.600379624241015, 48.48907963158568) | (32.675346470623026, 61.75480404259096, 91.87781930661141)",claro
81,birds_1.png,"(0.0, 0.0, 0.29721196409238787) | (0.0, 0.0, 49.75247241753846) | (0.0, 0.0, 30.230009734390222) | (0.0, 0.0, 69.20892494929008) | (0.0, 0.0, 12.788547237076644)",mestizo
82,birds_2.png,"(25.15859782865722, 27.905879195107147, 80.76827807079422) | (33.18376265555796, 32.2632575656885, 62.893761870368905) | (3.891555249240637, 59.013105349560824, 89.79272970923253) | (24.597893406199525, 47.57252182713583, 41.053930977381405) | (190.3054704309844, 19.443643290219, 71.06959038641311)",mestizo
83,birds_3.png,"(205.6883163461061, 50.29569602092505, 20.198059021588513) | (226.65655809632239, 3.944138113036412, 71.99118769208235) | (204.82814780534756, 54.53971818589055, 48.464534745814255) | (32.8611809744258, 61.90313741397036, 91.85025449446647) | (0.45906406819863577, 66.69220668002632, 86.79624178280348)",claro
84,birds_4.png,"(0.0, 0.0, 52.40113128248885) | (0.0, 0.0, 4.1677555552939145) | (0.0, 0.0, 17.28233465271521) | (0.0, 0.0, 70.16680475006908) | (0.0, 0.0, 34.03701667582923)",mestizo
85,birds_5.png,"(181.46515906676308, 7.129304669713302, 70.56768008621889) | (108.8909922700721, 2.4411628032360526, 31.664146587324858) | (42.63067852576773, 80.82143919119835, 88.33872371164492) | (230.8095228795175, 44.573572554038414, 20.446729890213142) | (152.23432507494084, 21.757247814413557, 54.26783479349184)",claro
86,birds_6.png,"(215.70969273016962, 33.30958710739905, 77.47804894943002) | (359.77935642564745, 73.35441137032062, 79.01527812873583) | (6.224880050065849, 25.717831697616006, 12.480810650953394) | (37.878737782652195, 58.54022386192504, 81.20177103099302) | (212.59549588969668, 26.147528213516974, 51.88292128445576)",moreno
87,bird_1.png,"(152.2211127238375, 29.238432269707882, 35.48417700984312) | (95.36581025354837, 34.83848453929584, 8.381295124243183) | (195.7741098620143, 67.60327819683923, 84.17095443378318) | (14.750764952256898, 22.05547964562206, 78.2700974231633) | (357.5959865160227, 76.07910869461561, 65.103835374142)",claro
88,bird_10.png,"(0.0, 0.0, 11.431689372337761) | (0.0, 0.0, 55.250684319311816) | (0.0, 0.0, 39.4489365778885) | (0.0, 0.0, 24.490071820870295) | (0.0, 0.0, 71.12306991762227)",mestizo
89,bird_11.png,"(33.74716984767475, 18.06993781293723, 23.969070336608436) | (131.95514459964573, 24.96177732961853, 47.62748996218769) | (32.03067549382618, 76.87178278448701, 86.68041101605294) | (358.39475317442987, 88.70917342459649, 78.33124062918854) | (184.77407414510677, 39.03804948262379, 60.24384708955114)",mestizo
90,bird_12.png,"(181.90305110500665, 93.74343465072805, 62.096689058167854) | (92.55072021950441, 53.182822284820276, 5.390026762794273) | (31.71010148536928, 72.08407830662152, 77.1377905583514) | (48.13514563106033, 1.8194176732935794, 67.07939351713618) | (109.34077456169308, 36.8550213459741, 35.03237411041985)",mestizo
91,bird_2.png,"(14.256919522177808, 54.551549663362266, 1.3424274171366768) | (4.524756113265813, 75.95193761581518, 90.24547764382088) | (35.26354862657565, 3.0701087947485908, 62.33967983328596) | (36.26394761826356, 65.69277718451958, 85.41196127573807) | (43.18797053511682, 22.434625050078523, 25.875520529629693)",mestizo
92,bird_3.png,"(358.46297106402716, 86.1805930529195, 80.36487322201621) | (28.114466292136452, 41.1382348692661, 6.1492683143465126) | (222.86647714526848, 19.127979640843414, 75.44043341484847) | (47.47927814585733, 94.61186362861156, 93.14006253584446) | (129.23873076399312, 50.04897332720771, 44.18278346605993)",moreno
93,bird_4.png,"(0.0, 0.0, 1.60103192220305) | (0.0, 0.0, 52.57898106870596) | (0.0, 0.0, 16.735107460935417) | (0.0, 0.0, 70.58963668850502) | (0.0, 0.0, 33.70597528110776)",mestizo
94,bird_5.png,"(214.21493609985544, 69.54813212211829, 54.79670080667077) | (0.26106110461340704, 48.42120509849219, 9.871382427681086) | (235.44795840081528, 2.996026070611363, 66.55821583076228) | (18.885486644325535, 57.98033022469049, 67.1036242365798) | (230.81030542281286, 15.362681207607482, 25.515986941678726)",claro
95,bird_6.png,"(213.56383822363208, 4.430966871407087, 29.002894297011945) | (214.926095135712, 1.5818829551155225, 72.40619324652937) | (212.90016866114703, 7.6636944452424665, 18.422943538861237) | (214.94697442295364, 2.8739101073906856, 43.718044179697166) | (215.20838660189267, 2.066305639941882, 58.26176624495951)",claro
96,bird_7.png,"(15.76674325167764, 58.82136669206919, 90.38289161818597) | (16.822023892207238, 78.93690840493333, 73.46978096211521) | (23.292870820769092, 73.85078023407019, 44.78049224330098) | (17.40139694091544, 96.07513461866112, 27.91747439814308) | (62.018329782045726, 28.98087434404351, 51.64226892585911)",moreno
97,bird_8.png,"(0.0, 0.0, 41.74745098039216) | (0.0, 0.0, 72.60177613646354) | (0.0, 0.0, 10.093776641091257) | (0.0, 0.0, 58.25637781994518) | (0.0, 0.0, 23.134191176470594)",mestizo
98,bird_9.png,"(270.7173386889127, 34.52398186597579, 41.95431999445921) | (6.440090991784957, 70.45054949091656, 75.19936816939882) | (312.7448262402396, 73.47911698788943, 24.9910288661454) | (241.755321322985, 21.037109361938302, 68.3672976185811) | (17.148920517245905, 54.40585735513452, 93.9330796995421)",claro
99,black.png,"(60.0, 4.720048829557844, 11.08942157570284) | (60.0, 0.6831110117495032, 39.27129060579455) | (60.0, 0.3491635543966116, 71.55439595192918) | (60.0, 1.2484865638316243, 23.26492537313432) | (60.0, 0.49134561697375495, 55.822849370962246)",mestizo
100,black_1.png,"(52.8258565879542, 33.45861107175331, 0.8751002576835296) | (62.69370102025574, 8.600783074401413, 71.9841855621734) | (61.754032258065266, 14.181152790484882, 33.18406072106263) | (61.79571173317438, 10.027023395392433, 52.44863120967236) | (60.701619121048225, 25.242671207882104, 15.69072794594798)",mestizo
101,black_10.png,"(22.57641042161637, 21.56953009641275, 49.72358987647924) | (33.227426047616454, 23.82770729418794, 83.30941623201771) | (279.88462585815586, 27.430905586560467, 17.867298397870815) | (26.689119170984426, 19.156221912203364, 66.52763256846235) | (16.76377853449365, 27.017173231566055, 32.02881152460984)",claro
102,black_11.png,"(37.573752350010494, 20.100142666063388, 14.023414671075408) | (40.58808009146751, 8.681654021669214, 55.22650924168951) | (40.5179375679436, 7.949873448978459, 38.73505499760884) | (41.156250000001215, 10.354806564417911, 24.025107226941216) | (40.18850403937321, 9.968065904568094, 72.69087789533884)",mestizo
103,black_12.png,"(0.0, 0.0, 2.0209599760983035) | (0.0, 0.0, 49.65583075335395) | (0.0, 0.0, 69.49348307425413) | (0.0, 0.0, 15.244995701829788) | (0.0, 0.0, 31.48039215686274)",mestizo
104,black_13.png,"(0.0, 0.0, 0.6996540889299768) | (0.0, 0.0, 50.49347245324866) | (0.0, 0.0, 31.75908356174014) | (0.0, 0.0, 69.96921883710219) | (0.0, 0.0, 14.200527420483297)",mestizo
105,black_14.png,"(0.0, 0.0, 16.793644389963845) | (0.0, 0.0, 1.2480342018305253) | (0.0, 0.0, 52.79314468479559) | (0.0, 0.0, 70.16788845198822) | (0.0, 0.0, 35.06214626223548)",mestizo
106,black_15.png,"(0.0, 0.0, 1.739336501059069) | (0.0, 0.0, 51.24137220562478) | (0.0, 0.0, 32.3224719503889) | (0.0, 0.0, 69.94271498248717) | (0.0, 0.0, 15.210741898737245)",mestizo
107,black_16.png,"(0.0, 0.0, 1.7367200309072488) | (0.0, 0.0, 68.89675870348137) | (0.0, 0.0, 30.48170783464904) | (0.0, 0.0, 13.851105382392003) | (0.0, 0.0, 48.684807256235814)",mestizo
108,black_17.png,"(0.0, 0.0, 1.515458698398664) | (0.0, 0.0, 52.05417493780935) | (0.0, 0.0, 15.925710218080633) | (0.0, 0.0, 70.38631790744458) | (0.0, 0.0, 33.560093167139385)",mestizo
109,black_18.png,"(0.0, 0.0, 1.646225721806626) | (0.0, 0.0, 50.29546592703878) | (0.0, 0.0, 30.461339929024657) | (0.0, 0.0, 70.38218677301428) | (0.0, 0.0, 13.138029915523516)",mestizo
110,black_19.png,"(0.0, 0.0, 52.19843198386145) | (0.0, 0.0, 1.7158121116713665) | (0.0, 0.0, 16.382687346730787) | (0.0, 0.0, 70.27860606608242) | (0.0, 0.0, 34.14017671700631)",mestizo
111,black_2.png,"(249.24894514767925, 6.331368323567646, 34.67593021460553) | (248.2038716000971, 10.265569090097424, 24.483552353018183) | (249.03357070193357, 3.0683751346120527, 62.19471947194718) | (248.5173501577294, 2.3232974700243014, 74.5229122289584) | (248.49031095087878, 4.1355275173789146, 47.931573540577965)",claro
112,black_20.png,"(0.0, 0.0, 0.21635903391690298) | (0.0, 0.0, 51.24194709217614) | (0.0, 0.0, 33.69849263624252) | (0.0, 0.0, 15.060768108896422) | (0.0, 0.0, 69.76588752261725)",mestizo
113,black_21.png,"(198.49995843773107, 70.9288614119942, 5.742025736729958) | (336.297289048712, 23.537440462247115, 28.95061644671697) | (196.3142309702144, 3.721494042757277, 64.42648624945187) | (183.73571852204222, 39.58090789387467, 34.60526587080683) | (192.5535522289307, 51.12251405564939, 22.569748732262948)",claro
114,black_22.png,"(0.0, 0.0, 34.04287977817388) | (0.0, 0.0, 0.22523688069109282) | (0.0, 0.0, 70.2683873010846) | (0.0, 0.0, 15.565530560050089) | (0.0, 0.0, 52.63431632599992)",mestizo
115,black_23.png,"(0.0, 0.0, 0.2056500716087959) | (0.0, 0.0, 68.85452710495962) | (0.0, 0.0, 29.676700111482752) | (0.0, 0.0, 48.45281253654545) | (0.0, 0.0, 13.103672408189803)",mestizo
116,black_24.png,"(0.0, 0.0, 0.2657265072895564) | (0.0, 0.0, 52.92061986084757) | (0.0, 0.0, 16.2677150067948) | (0.0, 0.0, 35.11810004529867) | (0.0, 0.0, 71.10092879256968)",mestizo
117,black_25.png,"(16.42006234483778, 47.47561217689557, 11.664971344927652) | (19.223889209463476, 5.610048234113501, 54.14130791981597) | (18.62484316185767, 8.688258314892282, 36.934009743527824) | (19.420579420578015, 3.668861712135506, 71.88898403706389) | (17.291463954002698, 16.398317377429642, 21.82025352513887)",mestizo
